15:43:23,914 RECV - CTRMRTY1000004000002:182.53.15.224:00000192:TLU6464712464712441800A     20100204034215 4411190T00                          00                                                                      004418004           20091000045         1
15:50:34,231 RECV - CTRMRTY1000004000003:182.53.15.224:00000192:TLU6464712464712441800A     20100204034925 4411190T00                          00                                                                      004418004           20091000045         1
15:51:15,047 RECV - CTRMRTY1000004000004:182.53.15.224:00000192:TLU6464712464712441800A     20100204035006 4411190T00                          00                                                                      004418004           20091000045         1
17:03:36,905 RECV - CTRMRTY1000005000002:182.53.15.224:00000192:TLU6464712464712441800A     20100204050227 4411190T00                          00                                                                      004418004           20091000045         1
17:04:43,393 RECV - CTRMRTY1000005000003:182.53.15.224:00000192:TLU6464712464712441800A     20100204050333 4411190T00                          00                                                                      004418004           20091000045         1
17:21:20,328 RECV - CTRMRTY1000005000004:182.53.15.224:00000192:TLU6464712464712441800A     20100204052010 4411190T00                          00                                                                      004418004           20091000045         1
17:24:57,348 RECV - CTRMRTY1000006000002:182.53.15.224:00000192:TLU6464712464712441800A     20100204052347 4411190T00                          00                                                                      004418004           20091000045         1
17:27:31,980 RECV - CTRMRTY1000006000003:182.53.15.224:00000192:TLU6464712464712441800A     20100204052622 4411190T00                          00                                                                      004418004           20091000045         1
17:30:37,786 RECV - CTRMRTY1000006000004:182.53.15.224:00000192:TLU6464712464712441800A     20100204052928 4411190T00                          00                                                                      004418004           20091000045         1
