0,"1906000000 ","国家金库佛山市中心支库                                      "
0,"1906080000 ","国家金库佛山市禅城区支库                                    "
0,"1906050000 ","国家金库高明市支库                                          "
0,"1906030000 ","国家金库南海市支库                                          "
0,"1906040000 ","国家金库三水市支库                                          "
0,"1930000000 ","国家金库顺德区支库                                          "
