0,1,14406830430,佛山市三水区国家税务局南边分局(范湖),1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,1,14406830500,佛山市三水区国家税务局芦苞分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,1,14406830510,佛山市三水区国家税务局芦苞分局(芦苞),1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,1,14406830520,佛山市三水区国家税务局芦苞分局(大塘),1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,1,14406830530,佛山市三水区国家税务局芦苞分局(六和),1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060000,佛山市地方税务局,1906000000,国家金库佛山市中心支库,61,交通银行佛山分行,
0,2,244060400,佛山市禅城区地方税务局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060421,佛山市禅城区地税张槎税务分局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060422,佛山市禅城区地税澜石税务分局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060423,佛山市禅城区地税环市税务分局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060424,佛山市禅城区地税石湾税务分局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060425,佛山市禅城区地税南庄税务分局,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060426,佛山市禅城区地税人民西办税服务厅,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060427,佛山市禅城区地税城门西办税服务厅,1906080000,国家金库佛山市禅城区支库,61,交通银行佛山分行,
0,2,244060500,佛山市南海区地方税务局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060501,佛山市南海区地方税务局盐步税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060502,佛山市南海区地方税务局黄岐税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060503,佛山市南海区地方税务局大沥税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060504,佛山市南海区地方税务局平洲税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060505,佛山市南海区地方税务局桂城税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
